Customer ID,Recency,Frequency,Monetary,Cluster,Segment,AvgOrderValue,Churned,CLV
13773,397,2,301.54,0,At Risk,150.77,1,592.9916761458683
13774,82,1,345.0,1,Regular,345.0,0,678.4576781532285
13775,591,1,1049.66,0,At Risk,1049.66,1,2064.202569421211
13776,428,2,623.98,0,At Risk,311.99,1,1227.0841217798595
13777,1,61,56478.42,2,VIP,925.875737704918,0,111067.29767815322
13778,103,4,1124.49,1,Regular,281.1225,1,2211.359056540649
13779,516,1,161.13,0,At Risk,161.13,1,316.8692338574774
13780,7,3,735.82,1,Regular,245.27333333333334,0,1447.0224021411843
13781,251,3,778.83,1,Regular,259.61,1,1531.6034593509535
13782,13,13,1793.72,1,Regular,137.97846153846154,0,3527.429294078287
13783,488,4,1542.09,0,At Risk,385.5225,1,3032.5878287052524
13784,10,14,2910.23,1,Regular,207.87357142857144,0,5723.095329541653
13785,429,4,542.49,0,At Risk,135.6225,1,1066.8304516560722
13786,367,6,3358.94,0,At Risk,559.8233333333334,1,6605.503285379727
13787,76,6,1222.5,1,Regular,203.75,0,2404.1000334560053
13788,505,1,3.75,0,At Risk,3.75,1,7.374539979926396
13789,388,1,239.46,0,At Risk,239.46,1,470.90862495818
13790,4,1,348.79999999999995,1,Regular,348.79999999999995,0,685.9305453328872
13791,128,2,1516.0,1,Regular,758.0,1,2981.2806958849114
13792,66,3,383.95,1,Regular,127.98333333333333,0,755.0545667447307
13793,647,1,96.0,0,At Risk,96.0,1,188.78822348611575
13794,547,1,126.03,0,At Risk,126.03,1,247.84353964536635
13795,388,4,836.3,0,At Risk,209.075,1,1644.6207427233187
13796,499,1,289.7,0,At Risk,289.7,1,569.7077952492472
13797,437,3,1179.45,0,At Risk,393.15000000000003,1,2319.4403144864505
13798,1,110,75836.87,2,VIP,689.4260909090908,0,149136.5412713282
13799,117,9,2803.57,1,Regular,311.5077777777778,1,5513.343747072599
13800,310,3,1679.56,0,At Risk,559.8533333333334,1,3302.928631649381
13801,67,1,324.8,1,Regular,324.8,0,638.7334894613583
13802,139,19,26259.11,1,Regular,1382.0584210526315,1,51639.695075276
13803,255,3,1338.91,1,Regular,446.30333333333334,1,2633.025419872867
13804,31,9,3208.52,1,Regular,356.5022222222222,0,6309.6957377049175
13805,52,2,924.6,1,Regular,462.3,0,1818.2665774506524
13806,64,1,256.38,1,Regular,256.38,0,504.1825493476079
13807,367,3,534.8,0,At Risk,178.26666666666665,1,1051.7077283372364
13808,6,5,1747.66,1,Regular,349.53200000000004,0,3436.850277684845
13809,305,3,679.6999999999999,0,At Risk,226.56666666666663,1,1336.6599531615923
13810,29,3,1499.01,1,Regular,499.67,0,2947.869113415858
13811,184,3,814.5,1,Regular,271.5,1,1601.7500836400134
13812,42,3,539.0,1,Regular,179.66666666666666,0,1059.967213114754
13813,40,8,2765.4700000000003,1,Regular,345.68375000000003,0,5438.418420876547
13814,92,3,2257.32,1,Regular,752.44,1,4439.119089996655
13815,22,8,7475.74,1,Regular,934.4675,0,14701.371602542657
13816,24,2,571.6700000000001,1,Regular,285.83500000000004,0,1124.214205419873
13817,29,2,382.98,1,Regular,191.49,0,753.1470190699231
13818,430,1,61.28,0,At Risk,61.28,1,120.50981599197056
13819,302,6,2642.35,0,At Risk,440.39166666666665,1,5196.297524255604
13820,418,3,660.65,0,At Risk,220.21666666666667,1,1299.1972900635662
13821,145,6,1410.73,1,Regular,235.12166666666667,1,2774.2626095684177
13822,6,2,632.0,1,Regular,316.0,0,1242.8558046169287
13823,19,7,3403.4500000000003,1,Regular,486.2071428571429,0,6693.034158581466
13824,33,12,3314.76,1,Regular,276.23,0,6518.62137169622
13825,622,2,255.59,0,At Risk,127.795,1,502.62897959183675
13826,176,1,189.5,1,Regular,189.5,1,372.66008698561393
13827,58,3,412.05,1,Regular,137.35,0,810.3144529943123
13828,22,1,209.49,1,Regular,209.49,0,411.97130143860824
13829,421,1,102.0,0,At Risk,102.0,1,200.587487453998
13830,582,1,156.85000000000002,0,At Risk,156.85000000000002,1,308.4524255603881
13831,16,18,7023.58,1,Regular,390.19888888888886,0,13812.179069923051
13832,19,2,613.6899999999999,1,Regular,306.84499999999997,0,1206.8483840749414
13833,159,2,701.36,1,Regular,350.68,1,1379.2552960856474
13834,577,2,324.19,0,At Risk,162.095,1,637.5338976246236
13835,25,7,1095.27,1,Regular,156.46714285714285,0,2153.8966410170624
13836,399,2,620.37,0,At Risk,310.185,1,1219.9848979591836
13837,212,2,271.24,1,Regular,135.62,1,533.4053931080629
13838,6,10,1966.09,1,Regular,196.60899999999998,0,3866.4024824355965
13839,486,1,139.95000000000002,0,At Risk,139.95000000000002,1,275.21783205085313
13840,416,1,651.4,0,At Risk,651.4,1,1281.0067581130813
13841,253,1,85.0,0,At Risk,85.0,1,167.15623954499833
13842,59,18,5629.91,1,Regular,312.7727777777778,0,11071.46570090331
13843,381,1,319.75,0,At Risk,319.75,1,628.8024422883908
13844,11,1,361.62,1,Regular,361.62,0,711.1416393442623
13845,65,1,312.98,1,Regular,312.98,0,615.4889394446303
13846,25,4,1307.79,1,Regular,326.9475,0,2571.826570759451
13847,720,1,310.72,0,At Risk,310.72,1,611.0445500167281
13848,92,8,3335.0,1,Regular,416.875,1,6558.424222147875
13849,52,5,3469.3,1,Regular,693.86,0,6822.5310806289735
13850,129,1,1595.48,1,Regular,1595.48,1,3137.581612579458
13851,96,8,4606.46,1,Regular,575.8075,1,9058.8062495818
13852,611,1,187.35,0,At Risk,187.35,1,368.43201739712276
13853,57,1,1090.14,1,Regular,1090.14,0,2143.8082703245236
13854,9,39,12253.96,1,Regular,314.2041025641025,0,24097.951448645028
13855,501,4,1310.34,0,At Risk,327.585,1,2576.841257945801
13856,169,11,1142.03,1,Regular,103.82090909090908,1,2245.852238206758
13857,393,6,1001.01,0,At Risk,166.835,1,1968.5302040816325
13858,57,1,216.17,1,Regular,216.17,0,425.1078153228504
13859,326,2,515.86,0,At Risk,257.93,1,1014.4613850786217
13860,1,5,1245.9,1,Regular,249.18,0,2450.1171629307464
13861,429,2,273.26,0,At Risk,136.63,1,537.3778119772498
13862,18,9,2556.09,1,Regular,284.01,0,5026.66343927735
13863,248,4,1239.55,1,Regular,309.8875,1,2437.6296085647373
13864,387,1,662.4000000000001,0,At Risk,662.4000000000001,1,1302.638742054199
13865,58,4,501.56,1,Regular,125.39,0,986.3398059551689
13866,74,1,145.67,1,Regular,145.67,0,286.46646370023416
13867,31,3,1015.29,1,Regular,338.43,0,1996.6124523251922
13868,7,2,3192.54,1,Regular,1596.27,0,6278.270364670459
13869,123,10,8111.57,1,Regular,811.1569999999999,1,15951.759270659082
13870,2,15,5712.08,1,Regular,380.80533333333335,0,11233.056620943458
13871,23,17,7885.85,1,Regular,463.8735294117647,0,15507.870960187354
13872,527,3,919.57,0,At Risk,306.52333333333337,1,1808.3748611575782
13873,120,8,1038.92,1,Regular,129.865,1,2043.081886918702
13874,358,7,2049.15,0,At Risk,292.7357142857143,1,4029.7436266309805
13875,54,14,4814.37,1,Regular,343.88357142857143,0,9467.670411508865
13876,64,1,122.7,1,Regular,122.7,0,241.2949481431917
13877,86,3,449.68,1,Regular,149.89333333333335,0,884.3155035128807
13878,55,4,2473.06,1,Regular,618.265,0,4863.381291401806
13879,646,1,395.5,0,At Risk,395.5,1,777.7681498829039
13880,21,17,4391.66,1,Regular,258.33294117647057,0,8636.392599531615
13881,4,43,45179.1,1,Regular,1050.6767441860466,0,88846.68778855806
13882,3,5,1191.13,1,Regular,238.22600000000003,0,2342.409548343928
13883,11,15,6560.02,1,Regular,437.3346666666667,0,12900.56793576447
13884,7,10,1888.48,1,Regular,188.848,0,3713.7790030110405
13885,189,2,506.8,1,Regular,253.4,1,996.6444964871195
13886,71,1,243.56,1,Regular,243.56,0,478.97145533623285
13887,204,1,349.55,1,Regular,349.55,1,687.4054533288726
13888,120,7,2169.05,1,Regular,309.86428571428576,1,4265.53225158916
13889,93,6,1991.23,1,Regular,331.87166666666667,1,3915.841398461024
13890,1,14,2927.38,1,Regular,209.09857142857143,0,5756.821559049849
13891,378,3,863.56,0,At Risk,287.8533333333333,1,1698.228732017397
13892,27,6,1267.65,1,Regular,211.275,0,2492.8894948143193
13893,298,1,821.1,0,At Risk,821.1,1,1614.729274004684
13894,24,3,564.62,1,Regular,188.20666666666668,0,1110.3500702576112
13895,28,6,4008.52,1,Regular,668.0866666666667,0,7882.93093342255
13896,626,1,388.55,0,At Risk,388.55,1,764.1006691201071
13897,50,3,1160.72,1,Regular,386.9066666666667,0,2282.6069454667113
13898,326,2,686.4,0,At Risk,343.2,1,1349.8357979257275
13899,16,2,388.52,1,Regular,194.26,0,764.0416728002676
13900,183,6,1610.59,1,Regular,268.4316666666667,1,3167.296092338575
13901,72,15,5676.34,1,Regular,378.42266666666666,0,11162.772338574774
13902,632,5,34095.26,0,At Risk,6819.052000000001,1,67049.8287989294
13903,400,1,165.45000000000002,0,At Risk,165.45000000000002,1,325.3647039143527
13904,37,2,332.64,1,Regular,166.32,0,654.1511943793911
13905,733,1,312.65,0,At Risk,312.65,1,614.8399799263967
13906,409,1,42.0,0,At Risk,42.0,1,82.59484777517564
13907,692,1,136.8,0,At Risk,136.8,1,269.02321846771497
13908,80,4,2369.55,1,Regular,592.3875,0,4659.824322515892
13909,423,2,286.6,0,At Risk,143.3,1,563.6115088658414
13911,57,20,4234.99,1,Regular,211.74949999999998,0,8328.294151890264
13912,424,1,124.95,0,At Risk,124.95,1,245.71967213114755
13913,507,1,42.22,0,At Risk,42.22,1,83.02748745399799
13914,12,2,626.45,1,Regular,313.225,0,1231.9414854466377
13915,394,1,70.80000000000001,0,At Risk,70.80000000000001,1,139.2313148210104
13916,464,4,1275.81,0,At Risk,318.9525,1,2508.9364938106387
13917,50,2,272.04,1,Regular,136.02,0,534.9786283037805
13918,50,2,1212.84,1,Regular,606.42,0,2385.1032184677147
13919,59,4,1360.68,1,Regular,340.17,0,2675.8370826363334
13920,432,4,1774.68,0,At Risk,443.67,1,3489.9862964202075
13921,402,4,730.7,0,At Risk,182.675,1,1436.9536968885916
13922,352,3,865.2,0,At Risk,288.40000000000003,1,1701.4538641686183
13923,54,1,351.13,1,Regular,351.13,0,690.5125928404149
13924,2,6,1838.85,1,Regular,306.47499999999997,0,3616.1794245567075
13925,93,4,678.25,1,Regular,169.5625,1,1333.8084643693542
13926,23,1,223.85,1,Regular,223.85,0,440.2108732017397
13927,75,2,708.26,1,Regular,354.13,0,1392.8244496487118
13928,11,4,464.57,1,Regular,116.1425,0,913.597343593175
13929,169,11,3494.1,1,Regular,317.6454545454545,1,6871.30137169622
13930,58,2,337.34,1,Regular,168.67,0,663.3939511542321
13931,96,11,5257.38,1,Regular,477.94363636363636,1,10338.86906657745
13932,295,1,307.4,0,At Risk,307.4,1,604.5156239544998
13933,109,2,608.79,1,Regular,304.395,1,1197.2123185011708
13934,264,1,922.1,0,At Risk,922.1,1,1813.3502174640348
13935,597,3,6116.92,0,At Risk,2038.9733333333334,1,12029.192291736366
13936,180,3,939.66,1,Regular,313.21999999999997,1,1847.8827300100365
13937,169,2,880.13,1,Regular,440.065,1,1730.8143660086985
13938,35,1,71.66,1,Regular,71.66,0,140.92254265640682
13939,23,7,1560.96,1,Regular,222.99428571428572,0,3069.6965138842424
13940,17,4,839.14,1,Regular,209.785,0,1650.2057276681164
13941,22,15,11122.3,1,Regular,741.4866666666666,0,21872.492271662763
13942,535,1,320.0,0,At Risk,320.0,1,629.2940782870526
13943,578,1,246.54,0,At Risk,246.54,1,484.831756440281
13944,653,1,200.43,0,At Risk,200.43,1,394.1544128471061
13945,395,2,854.1500000000001,0,At Risk,427.07500000000005,1,1679.7235530277687
13946,79,6,1876.23,1,Regular,312.705,0,3689.6888390766144
13947,65,1,90.6,1,Regular,90.6,0,178.16888591502172
13948,361,4,548.76,0,At Risk,137.19,1,1079.1606825025092
13949,3,6,2427.32,1,Regular,404.55333333333334,0,4773.4315690866515
13950,11,4,745.0600000000001,1,Regular,186.26500000000001,0,1465.193268651723
13951,176,3,674.45,1,Regular,224.8166666666667,1,1326.3355971896956
13952,218,14,12823.521,1,Regular,915.9657857142857,1,25218.018212780196
13953,7,12,6640.68,1,Regular,553.39,0,13059.1893743727
13954,2,2,439.92,1,Regular,219.96,0,865.1220341251254
13955,154,3,545.17,1,Regular,181.72333333333333,1,1072.1007895617263
13956,5,5,1026.42,1,Regular,205.28400000000002,0,2018.500086985614
13957,418,3,458.25,0,At Risk,152.75,1,901.1687855470057
13958,380,8,4709.2300000000005,0,At Risk,588.6537500000001,1,9260.907975911678
13959,79,6,1076.18,1,Regular,179.36333333333334,0,2116.355316159251
13960,21,2,230.22,1,Regular,115.11,0,452.73775844764134
13961,392,1,538.4,0,At Risk,538.4,1,1058.7872867179658
13962,22,3,362.8,1,Regular,120.93333333333334,0,713.4621612579458
13963,308,17,3011.87,0,At Risk,177.16882352941175,1,5922.974861157578
13964,387,2,438.9,0,At Risk,219.45,1,863.1161592505854
13965,477,3,996.61,0,At Risk,332.2033333333333,1,1959.8774105051855
13966,435,1,390.86,0,At Risk,390.86,1,768.6433857477417
13967,146,2,166.3,1,Regular,83.15,1,327.0362663098026
13968,423,1,123.66,0,At Risk,123.66,1,243.18283037805284
13969,7,35,13365.87,1,Regular,381.882,0,26284.57138173302
13970,386,2,846.55,0,At Risk,423.275,1,1664.777818668451
13971,19,14,4667.57,1,Regular,333.3978571428571,0,9178.98175309468
13972,71,2,190.25,1,Regular,95.125,0,374.13499498159916
13973,287,1,264.7,0,At Risk,264.7,1,520.5441953830713
13974,49,2,677.72,1,Regular,338.86,0,1332.7661960521914
13975,31,12,5358.84,1,Regular,446.57,0,10538.39462027434
13976,207,4,1192.36,1,Regular,298.09,1,2344.8283974573433
13977,411,1,519.8100000000001,0,At Risk,519.8100000000001,1,1022.2292338574775
13978,15,2,196.79,1,Regular,98.395,0,386.9961927065908
13979,73,7,3416.23,1,Regular,488.03285714285715,0,6718.166590833054
13980,60,5,799.92,1,Regular,159.98399999999998,0,1573.0778721980591
13981,416,1,331.14,0,At Risk,331.14,1,651.2013783874205
13982,39,9,4445.59,1,Regular,493.95444444444445,0,8742.44831716293
13983,30,21,7108.45,1,Regular,338.497619047619,0,13979.079658748744
13984,27,12,2048.6,1,Regular,170.71666666666667,0,4028.6620274339243
13985,4,22,10020.86,1,Regular,455.49363636363637,0,19706.462054198728
13986,17,1,320.46,1,Regular,320.46,0,630.1986885245901
13987,380,2,682.54,0,At Risk,341.27,1,1342.24493810639
13988,20,8,4757.8,1,Regular,594.725,0,9356.423017731682
13989,66,5,2026.06,1,Regular,405.212,0,3984.33612579458
13990,213,1,311.3,1,Regular,311.3,1,612.1851455336233
13991,12,6,855.97,1,Regular,142.66166666666666,0,1683.3026630980262
13992,30,3,219.5,1,Regular,73.16666666666667,0,431.6564068250251
13993,43,19,6775.71,1,Regular,356.6163157894737,0,13324.73180996989
13994,4,6,2313.14,1,Regular,385.5233333333333,0,4548.891575777851
13995,15,14,3902.01,1,Regular,278.71500000000003,0,7673.474332552693
13996,386,2,895.76,0,At Risk,447.88,1,1761.5514486450318
13997,519,3,382.31,0,At Risk,127.43666666666667,1,751.8294345935095
13998,447,3,566.7,0,At Risk,188.9,1,1114.4404817664772
13999,10,29,9502.26,1,Regular,327.6641379310345,0,18686.612338574774
14000,211,5,2046.34,1,Regular,409.268,1,4024.217638006022
14001,46,9,4530.09,1,Regular,503.34333333333336,0,8908.621284710605
14002,134,2,529.73,1,Regular,264.865,1,1041.7373502843761
14003,733,1,209.41,0,At Risk,209.41,1,411.81397791903646
14004,43,11,6258.45,1,Regular,568.9499999999999,0,12307.51726329876
14005,10,5,2874.72,1,Regular,574.944,0,5653.263352291736
14006,116,7,2196.67,1,Regular,313.81,1,4319.848196721312
14007,513,1,79.48,0,At Risk,79.48,1,156.3009166945467
14008,432,1,509.04,0,At Risk,509.04,1,1001.0495550351288
14009,198,3,1099.91,1,Regular,366.6366666666667,1,2163.021405152225
14010,565,2,445.15,0,At Risk,222.575,1,875.4070592171294
14011,480,2,457.82,0,At Risk,228.91,1,900.3231716293075
14012,278,1,328.8,0,At Risk,328.8,1,646.5996654399465
14013,110,5,1084.57,1,Regular,216.914,1,2132.854620274339
14014,77,3,1948.21,1,Regular,649.4033333333333,0,3831.240675811308
14015,53,1,917.34,1,Regular,917.34,0,1803.989468049515
14016,162,11,11403.41,1,Regular,1036.6736363636364,1,22425.307453997993
14017,571,1,229.75,0,At Risk,229.75,1,451.81348277015724
14018,645,1,367.15,0,At Risk,367.15,1,722.0166276346604
14019,47,3,1421.61,1,Regular,473.86999999999995,0,2795.658608230177
14020,17,4,1249.01,1,Regular,312.2525,0,2456.233114754098
14021,155,7,1716.58,1,Regular,245.22571428571428,1,3375.7300903312143
14022,225,2,792.15,1,Regular,396.075,1,1557.797825359652
14023,7,2,584.07,1,Regular,292.035,0,1148.5993509534962
14024,122,3,645.74,1,Regular,215.24666666666667,1,1269.876119103379
14025,465,8,4057.9,0,At Risk,507.2375,1,7980.03887587822
14026,471,2,713.11,0,At Risk,356.555,1,1402.3621880227502
14027,61,1,104.82,1,Regular,104.82,0,206.13314151890262
14028,550,3,10396.5,0,At Risk,3465.5,1,20445.17464034794
14029,63,2,467.66,1,Regular,233.83,0,919.6739645366343
14030,18,20,8262.29,1,Regular,413.1145,0,16248.156781532287
14031,7,44,40999.17,1,Regular,931.7993181818182,0,80626.67154901304
14032,2,16,4850.27,1,Regular,303.141875,0,9538.269340916695
14033,555,1,109.44,0,At Risk,109.44,1,215.21857477417197
14034,22,3,651.8199999999999,1,Regular,217.2733333333333,0,1281.832706590833
14035,29,9,2856.72,1,Regular,317.4133333333333,0,5617.865560388089
14036,285,1,626.65,0,At Risk,626.65,1,1232.334794245567
14037,176,6,836.95,1,Regular,139.49166666666667,1,1645.8989963198394
14038,78,5,3069.88,1,Regular,613.976,0,6037.054078287053
14039,33,2,267.28000000000003,1,Regular,133.64000000000001,0,525.6178788892606
14040,41,35,12645.57,1,Regular,361.30199999999996,0,24868.069742388754
14041,266,1,141.41,0,At Risk,141.41,1,278.0889862830378
14042,725,1,431.98,0,At Risk,431.98,1,849.507674807628
14043,491,2,304.25,0,At Risk,152.125,1,598.3210103713617
14044,27,10,3123.1,1,Regular,312.31,0,6141.7135496821675
14045,109,16,11313.03,1,Regular,707.064375,1,22247.571207761794
14046,284,1,154.99,0,At Risk,154.99,1,304.79465373034463
14047,9,14,4255.03,1,Regular,303.93071428571426,0,8367.70369354299
14048,305,3,748.69,0,At Risk,249.56333333333336,1,1472.3318233522918
14049,17,13,13239.03,1,Regular,1018.3869230769232,0,26035.13494145199
14050,32,2,746.36,1,Regular,373.18,0,1467.7497758447641
14051,1,37,22434.0,1,Regular,606.3243243243244,0,44117.44797591168
14052,20,2,480.81,1,Regular,240.405,0,945.5340180662429
14053,124,4,572.3,1,Regular,143.075,1,1125.4531281365005
14054,65,1,92.46,1,Regular,92.46,0,181.82665774506523
14055,106,3,1520.96,1,Regular,506.9866666666667,1,2991.0347540983607
14056,1,23,8214.65,1,Regular,357.1586956521739,0,16154.470625627298
14057,24,22,8408.84,1,Regular,382.22,0,16536.353803947808
14058,463,2,469.19,0,At Risk,234.595,1,922.6827768484443
14059,267,1,183.6,0,At Risk,183.6,1,361.05747741719637
14060,5,30,9519.08,1,Regular,317.30266666666665,0,18719.68960856474
14061,507,3,917.43,0,At Risk,305.81,1,1804.1664570090331
14062,10,24,25604.2,1,Regular,1066.8416666666667,0,50351.78574774172
14063,438,9,22710.2,0,At Risk,2523.355555555556,1,44660.6074272332
14064,29,15,3332.42,1,Regular,222.16133333333335,0,6553.350538641686
14065,389,3,891.02,0,At Risk,297.00666666666666,1,1752.2300301104046
14066,267,1,152.55,0,At Risk,152.55,1,299.99628638340585
14067,64,2,374.7,1,Regular,187.35,0,736.8640347942455
14068,320,4,1528.37,0,At Risk,382.0925,1,3005.606845098695
14069,515,2,230.06,0,At Risk,115.03,1,452.42311140849785
14070,685,1,326.55,0,At Risk,326.55,1,642.1749414519907
14071,4,8,1438.82,1,Regular,179.8525,0,2829.5028303780527
14072,667,1,390.85,0,At Risk,390.85,1,768.6237203077952
14073,32,1,151.04,1,Regular,151.04,0,297.02680495148877
14074,623,1,219.4,0,At Risk,219.4,1,431.4597524255604
14075,5,6,1734.87,1,Regular,289.145,0,3411.6981799933087
14076,129,1,122.47,1,Regular,122.47,1,240.84264302442287
14077,41,6,615.08,1,Regular,102.51333333333334,0,1209.581880227501
14078,102,9,1692.63,1,Regular,188.07000000000002,1,3328.631361659418
14079,125,2,618.73,1,Regular,309.365,1,1216.7597658079626
14080,33,5,1115.68,1,Regular,223.13600000000002,0,2194.033803947809
14081,302,10,5370.1,0,At Risk,537.01,1,10560.537905654066
14082,365,2,413.36,0,At Risk,206.68,1,812.8906256273001
14083,4,11,1407.26,1,Regular,127.93272727272728,0,2767.4387019069923
14084,512,1,150.5,0,At Risk,150.5,1,295.9648711943794
14085,2,33,10104.97,1,Regular,306.2112121212121,0,19871.86806958849
14086,463,1,39.95,0,At Risk,39.95,1,78.56343258614922
14087,3,3,846.22,1,Regular,282.0733333333333,0,1664.1288591502175
14088,10,16,64036.8,1,Regular,4002.3,0,125931.18447641352
14089,57,1,161.0,1,Regular,161.0,0,316.6135831381733
14090,325,1,76.32000000000001,0,At Risk,76.32000000000001,1,150.08663767146203
14091,654,2,9530.08,0,At Risk,4765.04,1,18741.321592505854
14092,8,24,7229.45,1,Regular,301.2270833333333,0,14217.031482101036
14093,12,1,442.85,1,Regular,442.85,0,870.8840080294414
14094,440,1,335.22,0,At Risk,335.22,1,659.2248778855806
14095,723,1,2.95,0,At Risk,2.95,1,5.8013047842087655
14096,4,17,65164.79,1,Regular,3833.2229411764706,0,128149.42643693544
14097,481,2,422.86,0,At Risk,211.43,1,831.572793576447
14098,37,1,147.35,1,Regular,147.35,0,289.7702576112412
14099,16,20,5765.71,1,Regular,288.2855,0,11338.52237537638
14100,138,1,194.9,1,Regular,194.9,1,383.2794245567079
14101,74,13,9961.93,1,Regular,766.3023076923077,0,19590.573616594178
14102,5,5,1360.28,1,Regular,272.056,0,2675.050465038474
14104,155,5,771.58,1,Regular,154.316,1,1517.3460153897624
14105,239,5,5988.83,1,Regular,1197.766,1,11777.297671462027
14106,737,1,214.8,0,At Risk,214.8,1,422.413650050184
14107,52,11,4877.3,1,Regular,443.39090909090913,0,9591.425025092005
14108,31,4,1044.96,1,Regular,261.24,0,2054.95981264637
14109,73,1,144.2,1,Regular,144.2,0,283.575644028103
14110,4,33,12987.95,1,Regular,393.57424242424247,0,25541.375075276013
14111,14,4,692.85,1,Regular,173.2125,0,1362.5200066912012
14112,23,13,5834.59,1,Regular,448.8146153846154,0,11473.977925727668
14113,4,16,7092.610000000001,1,Regular,443.28812500000004,0,13947.929601873537
14114,274,7,1364.09,0,At Risk,194.86999999999998,1,2682.5429976580795
14115,502,2,622.67,0,At Risk,311.335,1,1224.5079491468719
14116,20,5,1382.74,1,Regular,276.548,0,2719.2190431582467
14117,144,1,90.0,1,Regular,90.0,1,176.98895951823351
14118,429,1,458.45,0,At Risk,458.45,1,901.5620943459351
14119,376,2,183.37,0,At Risk,91.685,1,360.6051722984276
14121,4,4,2780.15,1,Regular,695.0375,0,5467.287286717966
14122,406,3,362.42,0,At Risk,120.80666666666667,1,712.71487453998
14123,733,1,436.18,0,At Risk,436.18,1,857.7671595851456
14124,84,1,419.58,1,Regular,419.58,0,825.1225292740046
14125,11,3,2740.43,1,Regular,913.4766666666666,0,5389.176159250585
14126,8,4,1172.46,1,Regular,293.115,0,2305.6941719638676
14127,123,6,1900.08,1,Regular,316.68,1,3736.590913348946
14128,61,3,924.21,1,Regular,308.07,0,1817.4996252927401
14129,2,9,2591.34,1,Regular,287.9266666666667,0,5095.984115088659
14130,319,4,1882.67,0,At Risk,470.6675,1,3702.353382402141
14131,649,1,187.87,0,At Risk,187.87,1,369.4546202743392
14132,2,11,3586.03,1,Regular,326.00272727272727,0,7052.085761124121
14133,130,4,911.14,1,Regular,227.785,1,1791.7968952827032
14134,383,15,11123.35,0,At Risk,741.5566666666667,1,21874.557142857142
14135,2,24,9643.92,1,Regular,401.83,0,18965.192960856475
14136,401,5,1570.81,0,At Risk,314.162,1,3089.0669722315156
14137,696,1,332.7,0,At Risk,332.7,1,654.2691870190699
14138,2,2,982.38,1,Regular,491.19,0,1931.8934894613583
14139,46,4,1086.8,1,Regular,271.7,0,2137.240013382402
14140,4,2,935.05,1,Regular,467.525,0,1838.8169621947138
14141,3,4,915.13,1,Regular,228.7825,0,1799.643405821345
14142,373,2,983.15,0,At Risk,491.575,1,1933.4077283372364
14143,134,1,115.8,1,Regular,115.8,1,227.72579458012711
14144,486,1,30.6,0,At Risk,30.6,1,60.1762462361994
14145,47,7,7600.05,1,Regular,1085.7214285714285,0,14945.832686517228
14146,9,12,9450.3,1,Regular,787.525,0,18584.430712612913
14147,78,9,2590.2,1,Regular,287.79999999999995,0,5093.74225493476
14148,234,2,466.29,1,Regular,233.145,1,916.979799263968
14149,221,1,446.62,1,Regular,446.62,1,878.2978788892606
14150,36,2,658.64,1,Regular,329.32,0,1295.2445366343259
14151,673,2,679.45,0,At Risk,339.725,1,1336.1683171629309
14152,75,7,1997.34,1,Regular,285.3342857142857,0,3927.8569822683176
14153,483,1,233.4,0,At Risk,233.4,1,458.9913683506189
14154,239,8,6460.7,1,Regular,807.5875,1,12705.250786216126
14155,266,1,118.75,0,At Risk,118.75,1,233.5270993643359
14156,10,156,313946.37,3,Key Accounts (Wholesale/Bulk),2012.4767307692307,0,617389.3485647374
14157,20,5,1002.78,1,Regular,200.55599999999998,0,1972.0109869521577
14158,40,1,507.66,1,Regular,507.66,0,998.335724322516
14159,20,20,7938.01,1,Regular,396.9005,0,15610.445894948143
14160,610,7,8421.47,0,At Risk,1203.0671428571427,1,16561.1912546002
14161,216,7,3318.88,1,Regular,474.1257142857143,1,6526.723532954165
14162,174,2,289.36,1,Regular,144.68,1,569.0391702910673
14163,87,5,2594.62,1,Regular,518.924,0,5102.4343793911
14164,71,2,1631.77,1,Regular,815.885,0,3208.947494145199
14165,276,1,122.54,0,At Risk,122.54,1,240.98030110404818
14166,505,2,256.85,0,At Risk,128.425,1,505.10682502509206
14167,39,8,1296.49,1,Regular,162.06125,0,2549.60462361994
14168,421,2,370.45,0,At Risk,185.225,1,728.5062228169957
14169,431,2,624.4300000000001,0,At Risk,312.21500000000003,1,1227.9690665774508
14170,375,3,597.33,0,At Risk,199.11,1,1174.6757243225159
14171,98,2,498.79,1,Regular,249.395,1,980.8924790899966
14172,605,3,402.72,0,At Risk,134.24,1,791.9665975242557
14173,11,6,586.0,1,Regular,97.66666666666667,0,1152.394780863165
14174,33,1,134.46,1,Regular,134.46,0,264.4215055202409
14175,60,8,7678.88,1,Regular,959.86,0,15100.855349615256
14176,297,5,916.01,0,At Risk,183.202,1,1801.3739645366343
14177,86,13,2229.34,1,Regular,171.48769230769233,0,4384.0951890264305
14178,9,7,1620.93,1,Regular,231.5614285714286,0,3187.6301572432253
14179,41,2,719.78,1,Regular,359.89,0,1415.4790364670457
14180,11,33,6319.25,1,Regular,191.49242424242425,0,12427.083138173302
14181,411,2,310.55,0,At Risk,155.275,1,610.710237537638
14182,444,4,678.77,0,At Risk,169.6925,1,1334.8310672465707
14183,411,2,286.29,0,At Risk,143.145,1,563.0018802275009
14184,67,1,452.89,1,Regular,452.89,0,890.6281097356975
14185,331,1,197.65,0,At Risk,197.65,1,388.6874205419873
14186,427,5,1550.63,0,At Risk,310.12600000000003,1,3049.3821144195385
14187,474,1,123.5,0,At Risk,123.5,1,242.86818333890932
